Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.9, 0.1, 320680.95, 1075.42895936, 451808.794875, 178373.723148, 445708.373912, 447669.72374, 404590.078461, 454876.085355, 180673.508959, 180964.584091, 447523.06687, 407654.746154, 447128.278978, 448224.825435, 179030.538437, 451528.274389, 4065.19173897
0.9, 0.1, 321370.21, 447269.520146, 181958.793584, 448176.311213, 5086.26951669, 182458.177339, 452401.572569, 407545.241286, 456649.78733, 448457.658534, 399513.948357, 447579.147575, 178427.537739, 2769.62249751, 447831.030251, 184345.378034, 451453.316906
0.9, 0.1, 321117.88, 449322.505192, 180009.996572, 453387.427131, 4326.73588683, 178652.995315, 447566.405186, 403179.075628, 449743.225464, 449841.022939, 408417.974398, 449603.226557, 181799.881431, 4643.28847646, 450820.374695, 177736.277635, 448835.729788
0.9, 0.1, 320198.45, 2176.31338062, 450370.096648, 182140.276027, 447966.984847, 450436.913548, 399938.32304, 447725.06564, 180737.748652, 179398.16403, 451763.570422, 398026.355351, 447446.100514, 452053.758511, 180198.308782, 451036.231273, 1760.94366454
0.9, 0.1, 321333.69, 452177.539784, 180395.860269, 447973.433132, 5786.23331943, 179246.53538, 451233.479761, 402711.690092, 451470.095237, 450667.771335, 403100.796796, 449556.591223, 181694.382114, 4196.06026038, 449705.782714, 180954.990839, 450467.773189
0.9, 0.1, 321586.09, 2738.10371328, 454165.085074, 184003.809551, 447222.329396, 448248.460258, 406839.056683, 451407.461646, 180186.99663, 182636.793325, 447108.133475, 403848.719588, 446907.352822, 450202.849451, 183626.660884, 451268.705918, 4966.85339967
0.9, 0.1, 321503.46, 3085.6318755, 451544.117254, 180027.437837, 452805.954182, 456512.680747, 405633.721523, 451461.968784, 184123.855677, 178207.114234, 453880.167746, 399812.974161, 447684.429981, 451374.248186, 176031.93831, 449171.250328, 2697.80397655
0.9, 0.1, 320559.96, 2473.86234534, 448808.210336, 178840.560389, 450025.632679, 449181.584252, 403499.881908, 456471.768013, 178304.124646, 183886.57889, 449931.11496, 400011.607121, 448772.89034, 449538.737393, 178490.641558, 448690.908871, 2031.29109595
0.9, 0.1, 321019.26, 448483.799464, 184186.214874, 450802.806568, 2247.19163275, 182460.381276, 448783.952449, 400279.484582, 448667.328706, 452149.413347, 399889.02332, 452919.620652, 183594.532963, 1983.8657252, 454903.088195, 177206.434898, 447750.968107
0.9, 0.1, 321500.57, 3020.39405438, 450189.002938, 184445.24411, 448055.998907, 453158.051145, 404901.351971, 453021.968915, 181370.393853, 177000.987704, 452478.242606, 405293.985835, 450206.989578, 450740.420006, 176493.723909, 451576.425367, 2055.86764306
0.9, 0.1, 320183.14, 450308.017268, 184253.146471, 449641.460622, 4107.95546219, 180218.349381, 452750.235705, 401265.079622, 448204.340619, 446769.456927, 401841.758355, 449337.959385, 182145.725315, 886.52149418, 447672.596826, 176933.80577, 446593.771328
0.9, 0.1, 321539.51, 449134.794613, 182051.986425, 453910.440977, 3493.71453164, 181405.346321, 450860.213011, 404349.097494, 451207.485102, 447278.28313, 400726.390475, 452382.026378, 182898.628382, 4196.51693264, 453020.085714, 181745.498506, 445971.637663
0.9, 0.1, 320370.2, 3027.85783924, 444949.417509, 182734.269464, 449456.202617, 449811.111665, 404426.069915, 447526.728909, 174473.586985, 182521.978994, 449939.44928, 405762.403284, 446085.303483, 448727.673137, 182418.881445, 449802.179312, 4260.11045746
0.9, 0.1, 320404.41, 1217.01289207, 453983.171686, 180259.049449, 447043.429246, 449182.442795, 404919.920176, 450469.969546, 181391.384849, 184061.846423, 449919.867323, 400532.622688, 447604.396566, 450704.538945, 176436.05599, 443869.561927, 4875.29626431
0.9, 0.1, 320486.0, 451102.233316, 179393.045641, 451890.488046, 870.731809277, 178486.06212, 446038.701094, 401649.434812, 448576.5173, 451266.590942, 400243.545173, 451259.858418, 184542.17589, 2240.20197638, 450002.596099, 181564.785986, 448648.965666
0.9, 0.1, 321542.51, 2433.92508383, 451298.76626, 179467.503457, 448199.949281, 450535.98344, 402148.989424, 453171.998644, 182883.020049, 177652.691352, 448426.015188, 405550.964984, 451242.847568, 456776.687108, 181032.888718, 451527.972806, 2329.90785891
0.9, 0.1, 320918.94, 1471.62390834, 450144.750579, 178793.623527, 451151.096129, 450355.809414, 405083.054897, 451627.058177, 182212.755091, 179509.423962, 451498.142498, 401217.697296, 449933.111883, 448344.571305, 180430.285202, 450850.298003, 2079.67448896
0.9, 0.1, 319764.06, 3513.14817399, 449039.603557, 178212.851028, 447397.717341, 450776.115132, 400949.079676, 449113.000827, 180529.719129, 178109.093679, 449873.022794, 405969.118323, 448094.268692, 447911.230606, 179083.405517, 445406.824141, 2246.68809048
0.9, 0.1, 320006.11, 1049.30781627, 448144.661155, 180385.675017, 447199.127453, 446624.785241, 401239.230875, 447998.153779, 182995.668871, 182999.453546, 450133.858266, 400308.588707, 454395.896636, 450881.835393, 176646.391624, 446894.406519, 2200.6565124
0.9, 0.1, 320541.16, 1552.86601412, 449858.369596, 178315.088777, 449904.658765, 447810.964911, 399553.80382, 446037.545008, 182888.007484, 182049.825236, 448006.14629, 403743.134762, 451472.551756, 454651.773762, 181790.513796, 449838.213642, 1185.08784251
0.9, 0.1, 321277.37, 454060.610702, 180583.361252, 445753.739495, 1885.30406056, 180439.031949, 445977.916373, 404704.260622, 453467.883243, 447617.101852, 407018.673321, 451927.45049, 182233.114859, 1932.64054101, 453398.7119, 181518.373709, 447919.78425
0.9, 0.1, 320257.91, 2202.10270239, 450437.88568, 182683.058341, 451270.019724, 447437.836814, 400556.702232, 449966.051463, 180927.850497, 176393.658539, 448745.813901, 401862.049503, 448918.589358, 448367.600452, 184195.008587, 446790.179252, 3372.21186858
0.9, 0.1, 321180.28, 447296.216195, 181211.432936, 446939.544365, 3440.77084127, 180301.419595, 454552.058539, 402957.459834, 452681.282355, 451729.601671, 404130.723939, 450023.845854, 182657.342448, 861.640057264, 449191.393078, 184600.690293, 446309.0631
0.9, 0.1, 321094.58, 1906.86497091, 451125.931469, 181581.332195, 453888.574624, 450679.572935, 407950.848236, 449159.902485, 175710.511918, 182280.753073, 451919.098664, 401854.653602, 451110.19793, 445342.659969, 185469.595742, 446129.584671, 1403.1229992
0.9, 0.1, 319753.4, 450336.030832, 174546.562648, 446903.551519, 3133.53865011, 182671.605623, 445751.415326, 402410.522142, 447374.394172, 446931.53249, 402287.71398, 449662.715674, 179202.052375, 5485.0273992, 449633.443668, 180912.549043, 448811.757027
0.9, 0.1, 320404.51, 450267.209258, 181904.961565, 443632.866744, 1807.30418599, 183483.730099, 448903.156924, 399926.50835, 446895.077386, 453482.972348, 400325.441704, 449307.114692, 184665.406609, 3007.99007126, 450410.137881, 177174.726297, 451277.62887
0.9, 0.1, 320952.59, 896.753665503, 449534.020122, 182276.075179, 449199.567783, 450573.557268, 405267.782413, 448303.665777, 182981.750122, 184684.896297, 449259.146019, 400919.246147, 447703.134309, 451148.464294, 180758.263778, 449638.924527, 2096.11877879
0.9, 0.1, 321646.49, 449955.881385, 189512.054524, 448551.703514, 1976.27979991, 180160.636507, 451977.627571, 400749.226713, 452995.336071, 452223.619296, 411039.443107, 450107.995743, 179209.232135, 2710.62594151, 450954.210361, 178331.170982, 445888.809085
0.9, 0.1, 321433.6, 2399.13229686, 448368.765428, 184309.116943, 449804.096109, 452878.04987, 403993.650258, 449592.105192, 182663.66282, 177095.165754, 454942.51465, 404923.652606, 452279.683723, 449553.356715, 179605.055208, 448517.593101, 2011.9433418
0.9, 0.1, 320866.3, 445708.090414, 181172.564806, 451606.699674, 1115.83377331, 179075.494813, 446712.832525, 402622.250531, 448252.20284, 449532.548499, 403423.949789, 452099.752805, 179060.568676, 4863.13028969, 454653.604948, 184634.2723, 449326.928586
