Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.9, 0.3, 321907.06, 35.8988214751, 454821.064873, 179121.404121, 450744.261738, 450198.069109, 406565.69465, 447470.141547, 187578.90316, 186420.486537, 451788.163774, 408401.564472, 448375.07559, 448594.779097, 178872.326754, 451480.91006, 44.2220891861
0.9, 0.3, 322667.79, 70.6626890508, 451294.315023, 186405.220681, 455222.486435, 450372.322173, 407679.295867, 450362.467416, 184858.366103, 180467.43089, 452513.817355, 408404.745808, 451153.288244, 451665.846714, 181015.763499, 451168.999458, 29.5783357828
0.9, 0.3, 321310.87, 6.38385000442, 451832.157432, 177322.460206, 448866.58166, 446023.872554, 410372.409463, 452499.059562, 180385.674763, 184483.575884, 450136.175606, 404656.408568, 445679.922098, 450018.513511, 189059.642574, 449630.893131, 0.236749331843
0.9, 0.3, 320786.98, 448340.911757, 182736.547877, 446057.94518, 0.48407830064, 182365.049462, 449698.707569, 407335.09836, 444852.604977, 450661.823475, 412595.30411, 452431.46696, 181588.709962, 1.09236582901, 448216.612361, 178374.238986, 447335.154828
0.9, 0.3, 321402.0, 448328.552511, 186412.063928, 450759.887185, 9.63718839942, 183292.283795, 448900.550849, 406805.697793, 449039.149662, 449369.086031, 405247.814136, 447166.498525, 185566.048676, 754.571408258, 449040.226527, 180341.565384, 451398.423394
0.9, 0.3, 320268.15, 446683.341574, 183694.553793, 447247.219899, 10.3147778515, 182060.580342, 443761.083263, 406889.160644, 448553.012386, 448795.762125, 406833.015514, 449370.709193, 180269.011888, 44.1294885329, 449190.107824, 181564.514103, 449323.926573
0.9, 0.3, 322993.95, 451770.901636, 184900.720695, 454590.401271, 2.17329367512, 184194.966752, 454300.530372, 404910.87677, 451539.082061, 449470.81204, 408764.783417, 451101.924468, 186916.531287, 55.0949165653, 448847.254215, 185110.035724, 451427.072875
0.9, 0.3, 320970.16, 453273.472923, 186133.143059, 446493.228851, 65.0784828329, 182384.005825, 445039.997453, 410974.798683, 445071.217432, 449919.772002, 405185.372679, 448024.697909, 182950.972358, 52.3157499816, 448544.251468, 180348.677383, 451061.516779
0.9, 0.3, 323104.88, 455447.331143, 182509.46647, 451059.993289, 20.1395439251, 188013.508916, 449329.911146, 410752.680041, 447691.460185, 447847.872137, 406027.286531, 452032.749677, 185906.20493, 313.681558439, 448974.236185, 189941.576172, 453809.997091
0.9, 0.3, 322213.11, 451563.495721, 179993.956131, 450230.05524, 10.6899376801, 183446.018308, 448504.735843, 412478.642993, 449185.612286, 450941.479628, 413057.781029, 448979.077254, 179450.064273, 12.8681567602, 452893.013227, 183078.370864, 451583.834885
0.9, 0.3, 321605.55, 451424.310068, 185252.620796, 447428.569787, 475.203756666, 180821.947709, 447170.921163, 412169.1354, 452513.963698, 449610.861821, 407942.202374, 450048.94137, 182786.192097, 10.4762606189, 446006.520262, 181201.760379, 450825.143455
0.9, 0.3, 321961.88, 498.021820197, 447328.637274, 184195.368229, 448734.753238, 453947.610752, 407740.504552, 449487.101627, 186474.782415, 182199.178844, 447957.568759, 407352.201224, 449981.808531, 449019.717817, 184121.642431, 452238.13363, 113.005651729
0.9, 0.3, 320497.16, 530.279651142, 448650.283586, 178146.932693, 450887.852917, 448265.808637, 405510.795697, 450356.11389, 177385.177044, 180913.247486, 448287.53435, 405893.415954, 451663.962722, 448060.038769, 191327.246294, 441914.068151, 161.730334923
0.9, 0.3, 321033.99, 451065.208243, 182355.07789, 451335.204214, 8.30463186298, 182170.217213, 450753.695015, 405860.174309, 442768.149454, 449287.010505, 406335.452124, 450375.862605, 184218.769486, 0.29632424805, 451312.347868, 180478.74922, 448219.286331
