Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.1, 1.0, 31401.08, 0, 50083.701181, 50468.4033313, 0, 49782.7103139, 51387.681958, 0, 50050.508176, 50764.7246437, 0.0549829002078, 50051.758678, 49717.8344169, 0, 50266.5832187, 49843.3837494, 0
0.1, 1.0, 31557.61, 50346.5984577, 0.0722381117819, 50547.1298434, 0.0535890951403, 50705.15973, 51405.3064053, 49970.4423586, 50617.0179612, 0, 50328.9383877, 1.43450538936, 50459.4727916, 50329.8020436, 0.0774129526517, 50210.2022815, 0
0.1, 1.0, 29404.99, 50532.1918984, 50543.6467529, 0.100223290241, 50579.2281749, 0, 50728.5043019, 50342.4408461, 0.475355835983, 50291.1343782, 50019.1481821, 2.99575828356, 50015.3614419, 17579.9356184, 0, 49844.7504232, 0
0.1, 1.0, 31394.62, 49721.9197108, 0, 50470.7410987, 0.0187880403233, 0, 51633.7048507, 50480.9846656, 50372.7736923, 49608.6996351, 50033.9864789, 0, 50057.200538, 0.0239150026648, 50170.1504235, 49763.5351476, 0.147040113301
0.1, 1.0, 29206.06, 0, 50520.5569803, 49738.3806044, 0, 51334.9254357, 50624.9788959, 12.2844895213, 49834.3383518, 50432.217565, 0.276553488704, 50386.3003628, 29743.5988939, 0, 50665.1357247, 29850.3224964, 4153.63420788
0.1, 1.0, 31361.32, 0.211357032246, 50203.8434939, 0, 50182.7437479, 49509.0907058, 16.3769821731, 49982.8764882, 49993.7813223, 0.0716038690543, 50638.8261755, 50149.6650921, 0.017968386828, 50002.4230488, 0.0674899395849, 51165.1329543, 49936.001653
0.1, 1.0, 26360.76, 0.01803466645, 50456.8387557, 0.0209260247183, 50526.986123, 50227.7098678, 8764.88203329, 50474.2750625, 0, 1.08960271573, 50561.4351125, 8319.97912682, 51305.744517, 50744.2642298, 0.432974824491, 50388.5345569, 0.016911204402
0.1, 1.0, 28387.97, 0.0255471686557, 50289.8598576, 0.215502966878, 50275.4241671, 50152.8543003, 0.0251392390272, 51915.5874876, 0, 50440.947644, 49857.4320998, 0, 50099.6947458, 0.0362168170476, 50496.5895827, 50678.704548, 0.056373492359
0.1, 1.0, 28906.6, 50374.4031567, 50436.6747415, 0.0767279025982, 50018.8120604, 0, 50070.5972276, 50662.4353375, 0.0204732284986, 50347.7358716, 50169.2979426, 3.33794544806, 50302.4522117, 9923.46456491, 0.0731986052151, 50196.2240294, 0.0704270011704
0.1, 1.0, 31545.14, 50867.7577391, 0, 51547.4409565, 0, 0.0405152063751, 50233.8723858, 0.292355472189, 49969.5002316, 50662.6641008, 50116.2508171, 50829.6256249, 0, 50206.3403315, 0.0220099868977, 50385.7334407, 49902.7373955
