Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.8, 0.1, 275054.16, 29.175352727, 399686.357127, 128690.613397, 398716.515908, 401078.900644, 347104.521688, 400499.087817, 125686.357072, 125665.421872, 399349.208604, 349853.529501, 397356.828848, 401430.118265, 124648.841091, 400854.861013, 216.216712289
0.8, 0.1, 276322.32, 9.43636677026, 402516.799384, 128901.45706, 399429.954076, 398037.628989, 349081.541565, 405349.897977, 127114.695263, 126256.755087, 405625.643332, 347686.857236, 399948.240533, 399882.674812, 127477.450036, 403838.062127, 0
0.8, 0.1, 274928.3, 398901.002246, 126054.175708, 401750.580224, 2.89721127724, 129160.431778, 397697.771667, 346163.95348, 400584.984655, 401328.987435, 349998.120066, 397127.925799, 122554.438877, 2.6414020907, 402773.77823, 126408.860726, 398342.287464
0.8, 0.1, 275262.53, 1.21312375161, 399509.408833, 127500.146083, 399375.438314, 400048.981692, 351647.776995, 398819.138186, 127139.080361, 125108.287345, 396388.229343, 350634.347226, 403917.480516, 397287.105495, 127536.103516, 399242.059304, 45.7408599019
0.8, 0.1, 275102.57, 0, 400787.885742, 130374.498462, 397506.3944, 397474.735259, 349907.320214, 398675.284359, 127374.931361, 126094.687247, 397305.885649, 346845.159055, 403066.281296, 402134.437926, 126143.927679, 397565.657353, 384.104522367
0.8, 0.1, 275858.13, 183.719890345, 400510.608858, 127859.045348, 395399.084209, 404254.627469, 348528.834631, 401134.644495, 130737.644694, 128946.139913, 399377.213244, 348884.038619, 401570.90857, 399002.118291, 123620.995306, 403341.417252, 379.043810321
0.8, 0.1, 275560.05, 174.237866143, 402139.436463, 125855.02787, 398100.413682, 397611.299341, 346555.411383, 401432.892146, 126093.894206, 125739.447259, 405760.361226, 351338.762803, 398243.23377, 399158.898753, 129818.306213, 400851.009259, 88.1549810406
0.8, 0.1, 275547.39, 410.335302596, 401821.893034, 127786.344478, 400449.6362, 400052.999846, 353444.210744, 400244.578206, 124329.483715, 132401.742019, 397906.489674, 345226.48544, 399070.583755, 399378.958228, 125894.000313, 400306.356434, 34.1367766259
0.8, 0.1, 274807.09, 21.0001667355, 403457.307467, 126062.566427, 399761.147918, 399481.276208, 349363.399455, 400948.444129, 124292.758768, 127076.143443, 396379.448997, 349035.66306, 397435.086286, 396443.320061, 125622.165698, 401512.601978, 21.071899881
0.8, 0.1, 275683.04, 11.0856090358, 400781.961366, 127286.556, 400758.266772, 401191.143896, 349040.829771, 398598.757717, 130378.525669, 125925.702941, 396622.972161, 352639.125213, 398204.792682, 399013.774686, 125908.251213, 404561.9662, 4.96501399947
0.8, 0.1, 276407.9, 397833.940756, 127954.503297, 402243.389019, 17.0556748504, 129046.471381, 402935.586759, 344876.780981, 404761.152669, 405120.412723, 351152.436952, 400780.060173, 128494.034479, 13.1131208912, 399244.683017, 128258.026951, 399794.816378
0.8, 0.1, 274898.5, 395845.99618, 125306.215273, 397809.554361, 9.37019657003, 129423.591628, 399326.244037, 344794.25725, 405681.095719, 399756.123366, 346374.965579, 399293.604117, 126316.600987, 14.1473224141, 400541.953978, 129467.013745, 398415.318171
0.8, 0.1, 274613.16, 398538.59507, 124192.075392, 398078.02578, 96.6253604718, 126891.327017, 398369.918547, 346919.983326, 404928.578499, 399590.053106, 347573.41474, 397797.246879, 126977.228511, 5.27528070583, 400039.399601, 124966.841655, 398846.033405
0.8, 0.1, 270937.54, 323268.15667, 180709.140218, 347737.449947, 27917.7874178, 184839.41954, 388511.779146, 364464.218575, 347313.020447, 347404.777124, 363678.318432, 390477.738413, 180490.800902, 28498.3171172, 350046.246326, 183579.836119, 326063.630298
0.8, 0.1, 276044.76, 399147.646874, 128650.644492, 403272.967535, 232.618678782, 126969.536229, 399926.511485, 350817.099418, 398643.213105, 398327.130106, 351214.899632, 403960.338302, 132705.21799, 175.933929804, 399946.1272, 125427.114796, 397299.18993
0.8, 0.1, 275672.45, 395904.946626, 130402.176912, 402216.627151, 2.94184128441, 127178.660272, 399675.113788, 353270.2628, 397325.493163, 401576.880085, 345913.659227, 401649.955855, 125664.510949, 219.759364466, 398971.351304, 130638.027757, 400148.828731
0.8, 0.1, 275187.63, 401334.850737, 128294.712138, 401502.01275, 4.26861964177, 126641.73295, 398445.659859, 349033.420351, 399368.63724, 403191.981785, 346744.002974, 399834.207157, 124204.174978, 113.527057342, 401813.166717, 125172.366333, 397303.319144
0.8, 0.1, 275222.96, 400286.843035, 125445.298462, 400666.10893, 0.853821718618, 126160.587713, 398467.512694, 347988.633498, 399171.554089, 398466.816594, 347671.149101, 402564.599035, 126231.782798, 35.059371663, 398996.210011, 130695.488841, 400718.903434
0.8, 0.1, 275589.7, 400600.378816, 128602.131678, 400133.128743, 3.91871153542, 131032.251729, 396947.768132, 349967.312966, 400111.645826, 399569.951582, 348903.570127, 398464.877679, 130242.85678, 0, 401189.675893, 122634.782143, 401030.971429
0.8, 0.1, 275427.34, 394582.540603, 128844.482955, 402092.706455, 5.83046957348, 126724.022708, 397957.423911, 347920.081521, 396366.180902, 399128.911372, 353507.343829, 401945.15286, 128277.322027, 270.840943355, 400497.809268, 129033.522129, 399683.210714
0.8, 0.1, 273569.56, 20.0685768507, 389246.079588, 138248.543974, 381386.251533, 387301.16146, 353229.612135, 398003.335518, 140634.791637, 144871.713315, 396530.99191, 355053.629751, 385562.502493, 383961.226995, 140588.598376, 382474.457889, 0
0.8, 0.1, 275285.81, 397563.203835, 130899.095009, 400795.890295, 594.796406814, 128429.618465, 398032.722668, 348912.61886, 397340.284267, 401086.097989, 349796.112544, 402116.097147, 129224.378727, 0.542586592018, 397492.623321, 126475.02176, 395813.779991
0.8, 0.1, 275755.13, 0, 400421.633617, 126334.561889, 400274.418918, 399612.707897, 352611.390425, 401356.995213, 127140.502952, 129656.00184, 402419.161654, 345330.631342, 399475.58252, 404135.701645, 126351.215468, 396955.275889, 6.34566906908
0.8, 0.1, 274638.36, 20.4819674415, 399731.885815, 126052.726052, 398541.698834, 400883.802498, 350630.921372, 401811.206298, 128151.230227, 126259.018133, 398367.916867, 348542.744141, 394303.190334, 398784.016449, 124321.61434, 397806.591934, 4.67238972749
0.8, 0.1, 275194.17, 22.0319410924, 398362.189403, 127281.73786, 400601.450605, 400690.240118, 348843.24548, 398739.694593, 129089.723537, 125207.638522, 397035.957237, 350129.92623, 400994.752896, 398811.91156, 125877.939371, 401389.986835, 28.3368641241
0.8, 0.1, 275333.07, 402484.653191, 124961.750133, 399257.702863, 1.74845008873, 127582.895836, 400289.689949, 350968.275475, 396565.724744, 400655.409647, 343767.95903, 402818.138886, 127367.902422, 881.508040995, 403320.105871, 124957.603931, 399448.01165
0.8, 0.1, 274720.8, 398054.544836, 126954.557285, 399839.156864, 20.009906431, 130231.0491, 399529.341637, 345062.681898, 395989.350929, 396271.252502, 350262.971047, 399599.667706, 124888.068326, 95.0020882192, 401433.271811, 125807.775162, 401494.042704
0.8, 0.1, 275929.85, 402733.574183, 125857.027572, 400965.589422, 138.376507705, 123312.607949, 402073.174294, 350151.429079, 401369.629387, 400664.008872, 347543.796323, 401663.97608, 128092.577409, 197.477466523, 403042.19019, 124540.240753, 402532.000476
0.8, 0.1, 275724.17, 163.837051104, 399936.96925, 130304.504541, 400255.699154, 397184.743476, 353684.592152, 401764.861227, 129939.116276, 123151.885738, 399711.092886, 348363.843194, 403445.193065, 394206.207756, 126483.814069, 402937.331778, 53.0848655921
0.8, 0.1, 273294.36, 109797.381233, 325698.41799, 201426.892259, 269023.064552, 327252.880592, 360010.813572, 389814.579726, 209117.106885, 199692.825917, 390083.932926, 362960.066932, 318855.123383, 267745.43826, 203996.937995, 321383.313769, 115850.993852
