Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.6, 3.0, 199853.37, 3.65932292867, 301067.659035, 0, 303821.055443, 300117.824527, 303258.233822, 300721.390787, 305206.451464, 299663.993653, 164186.321396, 299788.889834, 1.60044822815, 0, 301261.227524, 18759.8124705, 299795.728481
0.6, 3.0, 202542.78, 0, 301285.786962, 46162.1696695, 298254.676831, 300973.840804, 221111.916998, 301957.77857, 46012.8256093, 300942.309168, 300858.395767, 219133.440863, 301514.787234, 0.113873283952, 300505.812485, 301970.253592, 0.370595463892
0.6, 3.0, 201973.12, 0.440062886424, 303100.044983, 646.646988844, 298151.663211, 302561.530982, 227916.626514, 296547.688768, 2.26511198742, 0, 300448.769603, 299150.178886, 300695.712744, 302735.550365, 300124.578276, 0, 299488.150284
0.6, 3.0, 190746.46, 0, 303404.661274, 301387.877322, 0, 301228.631469, 39982.7584826, 300163.985211, 301617.022278, 301095.617628, 301889.735825, 303091.473065, 0.433110909209, 0, 297497.457489, 2.7301672355, 300581.036449
0.6, 3.0, 199667.76, 302716.730877, 0, 303860.235423, 0, 301033.148912, 298506.14143, 300895.054974, 302551.810725, 0, 302643.112581, 163746.648344, 299373.118747, 301851.34462, 18233.0574081, 299273.244025, 0.526406673122
0.6, 3.0, 198936.07, 1.39123797956, 304228.848012, 300895.461686, 0, 298879.295514, 160130.668853, 300799.381475, 298966.411471, 18479.5032883, 301570.05433, 300446.694707, 0.894667965747, 298294.575403, 0.122069492852, 301098.504426, 299185.354294
0.6, 3.0, 202728.87, 301433.731359, 42984.8803534, 298795.493385, 0.381177288729, 43721.6635305, 301524.73959, 219200.556519, 301330.317179, 302784.151705, 224751.20163, 301302.931506, 302999.602123, 1.23469474904, 300720.050401, 302110.703152, 0.236506638494
0.6, 3.0, 202447.16, 302161.64623, 0, 307487.121591, 300478.588048, 300940.589022, 302856.186603, 300320.070475, 0.46488683448, 0.996732174984, 299800.762227, 226525.914543, 301709.766662, 298426.275226, 6.37281546125, 298426.495579, 13.3296705738
0.6, 3.0, 201995.29, 301889.429349, 0.0539731842713, 302318.614065, 299525.372133, 0.337385227823, 299737.806844, 298181.664242, 0, 300001.573702, 228802.611199, 301010.682273, 300964.460317, 10.6330319369, 301319.881904, 0.199268933444, 298161.315754
0.6, 3.0, 202307.92, 0, 302271.156013, 301228.973077, 0, 300833.001349, 299429.158491, 223617.573975, 298808.743632, 300011.771485, 219961.889064, 300884.579201, 46503.9697536, 0, 300604.658439, 42823.5790603, 299947.73294
0.6, 3.0, 198720.21, 296201.355594, 0.126236228506, 299202.259953, 300316.548375, 0.69383410025, 299113.925116, 300492.330492, 0.472807673535, 299915.37665, 297649.002106, 189039.526905, 297822.716975, 0, 299537.504441, 300231.583922, 0
