Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.1, 3.0, 31568.43, 0, 49900.0828501, 50203.0768896, 0.0179507915832, 50307.729018, 51268.2599213, 0.0251491939181, 49812.1960733, 0, 50968.6559403, 50818.8543337, 50383.2391571, 50711.7911815, 0.0801521333906, 50720.8385771, 0
0.1, 3.0, 31515.92, 50855.0635658, 0.0351673859018, 50302.5835469, 0, 0.0346083593455, 50357.9728226, 49932.2620217, 50536.2439156, 50377.1978032, 50243.353571, 0.398137522012, 50408.5380773, 0, 50237.7214167, 51003.2918793, 0
0.1, 3.0, 31612.79, 49770.4622966, 0, 50710.4482418, 0, 50335.6090252, 50844.0205383, 0.0386363978816, 50737.8274468, 0, 50814.6107355, 50047.4005872, 50878.3976153, 50781.2197242, 0.0678485380378, 50884.530038, 0
0.1, 3.0, 31535.82, 50449.9172715, 50795.0896235, 0.0913303070739, 50560.9609596, 0, 50646.9163863, 50060.1234856, 0, 50425.9119967, 50692.7241708, 5.28884833799, 50621.3695301, 50397.9337561, 0, 49916.7857724, 0
0.1, 3.0, 26156.16, 50587.7213791, 0.020655075236, 50359.6317757, 0, 0.568004815988, 50149.6317943, 7993.20431143, 49749.7604383, 50240.6862472, 9173.7945488, 50086.7301635, 0, 0.0594809414787, 50031.8769806, 0.0228749685608, 50124.9173787
0.1, 3.0, 31386.43, 50079.2596738, 0.0383907515633, 50426.3877476, 50033.2476535, 50675.3263204, 49765.2354707, 50229.0594506, 0, 0, 49796.9700306, 0.760583469225, 50572.0997785, 50322.5209785, 0.385568344711, 50280.2869467, 1.3585088987
0.1, 3.0, 31561.69, 50799.0574901, 50338.1470564, 0, 50678.4139141, 0, 50802.5694981, 50239.6601678, 0, 51223.6089905, 3.55544930153, 50334.4571653, 50020.5500925, 0.0346493222972, 50573.174369, 0, 49973.8530728
0.1, 3.0, 31556.98, 0, 50561.4910885, 0, 50565.1906195, 50270.6393931, 50121.767379, 50374.6171341, 50734.731886, 50713.3464996, 0.168706305889, 51036.2599922, 0.232412867965, 0.0529750209346, 50457.2188119, 0.0392996356493, 50075.9460897
0.1, 3.0, 31499.22, 0, 50872.2405498, 0.0229110553399, 49899.0629318, 49978.3988827, 50158.7072671, 50254.2818733, 0.142848629395, 50615.5266143, 0.0971490614308, 50278.0287716, 50811.4413113, 0.0277578295243, 50635.1580837, 50484.3977451, 0
0.1, 3.0, 31428.06, 0, 50560.9358323, 50513.6733373, 0, 50421.8267976, 0.276184416071, 50347.0699047, 50057.730224, 50471.0206752, 50128.3747926, 0.0185336599859, 50378.5324708, 0, 50261.1953879, 49708.3617029, 0.0217831105063
0.1, 3.0, 31619.32, 50843.3503315, 0.0265757682876, 50299.6404232, 0.0602846899514, 0.0206412201988, 51446.7414818, 0, 50846.5912441, 50012.5457883, 50078.9493897, 51091.1382276, 50517.0010452, 50194.4933169, 0, 50578.5345196, 0
0.1, 3.0, 31381.87, 49726.4492861, 50080.3117123, 0.0379512304785, 50399.6641801, 0, 49995.4337285, 50282.7962453, 49998.7360425, 50241.570655, 129.029914282, 51366.6803616, 0, 0.190319099029, 49743.6087371, 0.33551193084, 50145.1051934
0.1, 3.0, 31573.53, 51109.9434359, 0, 50767.4953, 50502.2119747, 50776.6271052, 50838.3560422, 50193.5681805, 0.0988362527609, 0, 50803.0741693, 77.001257663, 50395.9657366, 49867.0671165, 0, 49844.912947, 0.118766807956
0.1, 3.0, 28417.73, 0, 49772.9541215, 0.388026316289, 51327.812429, 50191.8642242, 7.79740189962, 50553.5171661, 0.128860441483, 50822.740203, 50256.1637626, 1.51950644623, 51304.7149399, 0, 50000.1152762, 50443.7128719, 0.189132780624
0.1, 3.0, 31486.45, 50330.650422, 0.020380736455, 49880.8806398, 0.0194619584927, 50599.567158, 49943.7690938, 0.548592756667, 51009.3628266, 0.0198191783156, 50149.1624403, 50554.7993669, 0, 49985.8515812, 50883.1680625, 0, 50445.3262024
0.1, 3.0, 26232.02, 0.147470404284, 50622.479919, 0, 50415.7376385, 50446.0266738, 8442.4959032, 49831.4526984, 0, 0.167550552082, 50363.22437, 7999.88976475, 50538.9938516, 50881.607155, 0.198389421021, 50169.9628878, 0
0.1, 3.0, 28440.65, 50345.8646803, 0, 50256.9676537, 0, 0.0608111166917, 50568.6090548, 0.950945077061, 50854.163398, 50804.3616885, 0.859192690697, 50562.2688311, 50323.6022634, 0.0437829309157, 50606.0093591, 50726.5368119, 0.129025954809
0.1, 3.0, 31480.71, 50854.4393406, 49881.4582611, 0.0173203287561, 50373.8480259, 0, 50295.0691302, 50204.5622347, 0, 50365.968154, 0.618478824016, 50122.8219314, 51136.7115273, 0, 50614.5358843, 49841.3061822, 0
0.1, 3.0, 31439.06, 50725.4309722, 50680.4180155, 0.022878244325, 50738.7585901, 0, 50101.6547311, 50436.6105138, 0.603482327166, 49973.8488636, 50040.0251452, 0.265692948383, 50085.9685788, 49938.6644453, 0.0312240103045, 50302.6689651, 0
0.1, 3.0, 31365.7, 50025.4415196, 0.026258004482, 49809.4522407, 50096.399112, 0.017924533624, 49905.9742249, 50826.7051823, 0, 50371.9403712, 50628.1431398, 1.73732723254, 49849.7526027, 50280.7470843, 0, 50054.7648105, 0.171563744871
0.1, 3.0, 26336.91, 50750.4295974, 0.147411101671, 50852.3947552, 0, 0.0285080413952, 51810.1747244, 8266.97727523, 50843.2046481, 51233.3435342, 7905.75189928, 49921.6259851, 0.324850307819, 0, 49582.9948405, 0.39992353463, 50222.8166177
0.1, 3.0, 31462.15, 50099.4266323, 0, 50308.7354813, 50109.2768617, 0.0713948793736, 49634.8513182, 50677.2639342, 0, 50513.2078936, 0.626676620882, 50171.9265683, 50281.2832558, 0, 51208.0067485, 0, 50389.7080404
0.1, 3.0, 28390.31, 0, 50454.8125128, 50219.3804548, 0, 50241.6438192, 50026.60762, 29.4310687158, 50328.992717, 50358.0803512, 1.67760104872, 51019.3970906, 0.0309261059906, 0, 50985.5696555, 0.0938519162128, 50579.2030817
0.1, 3.0, 31595.75, 50164.0904421, 49958.9020688, 0.0844279592585, 50270.2154449, 0, 50039.1780147, 51426.4364884, 0.0540587779214, 50811.0093785, 0.383745236672, 50497.7550765, 50585.1725292, 0, 51441.8989099, 0.0716435325468, 50336.6751064
0.1, 3.0, 28374.03, 50414.0967441, 0, 50040.4872784, 0.105700937475, 0.35874980714, 50143.1484282, 0.368651646188, 50534.200247, 50467.6841613, 0, 51148.0349011, 49908.8405797, 0.047140233233, 50770.6913342, 50556.480871, 0
0.1, 3.0, 31625.34, 50100.7061382, 0, 50351.873814, 0, 0, 51066.4579737, 51329.64426, 50272.2157764, 50346.6728579, 50030.866238, 0.44155237738, 51183.1211551, 50825.8453072, 0.061486721539, 50497.4929805, 0
