Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.9, 0.03, 313552.04, 223912.26276, 310623.018079, 316869.953738, 221587.585347, 305339.644278, 405075.343733, 407670.624974, 314244.397878, 315627.866161, 408413.576018, 406167.726323, 309793.992811, 220552.230439, 313058.068576, 309617.983896, 228278.344397
0.9, 0.03, 312985.63, 222264.491382, 310877.238561, 313554.666603, 222141.647355, 310428.734909, 407227.254653, 406881.272277, 312602.984882, 311894.288677, 404457.144802, 409067.83903, 311257.101916, 219574.54787, 314188.327824, 307538.361585, 223814.217271
0.9, 0.03, 313342.36, 226002.518914, 309881.583837, 315847.253455, 220055.751706, 310987.454973, 409928.438668, 409509.576303, 310669.975127, 312128.04736, 407161.239832, 399566.15814, 313291.366504, 226079.496413, 307569.057719, 310732.713079, 224067.187077
0.9, 0.03, 312982.31, 228215.18886, 307551.5747, 317098.340562, 217260.250438, 306600.276102, 406760.209933, 404109.309902, 319404.992973, 318649.077281, 400442.344074, 405690.019363, 303553.284777, 212856.229942, 317745.531849, 309787.659351, 231992.71218
0.9, 0.03, 313172.94, 220302.769302, 313769.008206, 306424.738448, 223509.397339, 312476.948625, 404115.546657, 405044.208814, 313471.302549, 312453.33371, 406307.538763, 407603.066178, 309886.030261, 219722.479709, 316613.746321, 312419.734459, 226647.211785
0.9, 0.03, 312868.28, 218201.130319, 313372.109692, 312353.099666, 219094.490801, 318188.4342, 407828.466961, 406024.906633, 312038.000739, 304144.549856, 405033.138935, 409765.662409, 307908.293689, 226218.565774, 312866.792465, 312182.680346, 220672.16697
0.9, 0.03, 312556.71, 221770.377632, 314902.140517, 308594.306688, 227912.927702, 314091.843786, 407723.910588, 402442.546732, 306778.055606, 315350.331135, 405637.398263, 403736.174194, 309488.870716, 225884.438438, 310620.513123, 308513.489127, 217459.993712
0.9, 0.03, 312158.13, 218096.302774, 317382.135003, 307431.099808, 222930.837095, 321118.819298, 401340.281007, 405994.07318, 309706.151826, 305896.871971, 409359.684732, 400977.628623, 311475.512258, 219603.327034, 308902.32698, 312504.255407, 221810.74132
0.9, 0.03, 312815.54, 224061.215919, 308829.918378, 310528.225316, 224036.422669, 314872.843531, 402830.611096, 406025.329131, 310598.30149, 311579.798438, 409534.99767, 406029.887217, 309488.993543, 223298.208705, 312193.251427, 308239.362864, 222901.193055
0.9, 0.03, 312637.3, 217174.965977, 316065.420148, 305861.692031, 228392.628768, 319014.629751, 401642.824909, 408111.106427, 311459.145553, 303084.772347, 403889.535217, 400894.573625, 316325.278586, 228656.876584, 305508.709744, 318409.06018, 217705.55269
0.9, 0.03, 312813.11, 232580.485642, 304786.77905, 316767.326654, 216265.998398, 309395.733831, 402817.682832, 403065.652358, 315509.403477, 317722.302554, 403979.487209, 408275.25061, 307779.6381, 217251.670392, 317140.641585, 307766.158441, 223905.517374
0.9, 0.03, 312203.92, 213162.979611, 314584.914035, 307759.437252, 226514.286159, 315801.217789, 404087.932318, 401965.831155, 310533.180559, 305917.217446, 405168.762162, 407283.6979, 312197.744508, 231858.105162, 306268.71562, 312259.530635, 219899.15095
0.9, 0.03, 313330.39, 221460.260863, 319727.790052, 308935.039378, 219943.635797, 314799.414245, 408429.490294, 407136.014638, 310460.597824, 306461.573839, 409783.610527, 405023.27478, 316674.34756, 225300.730799, 304072.223043, 315867.643252, 219210.613698
0.9, 0.03, 313680.61, 217206.476236, 318099.655853, 306445.445305, 234846.366604, 315417.38856, 404968.108989, 406208.77535, 305939.184551, 307702.370722, 405069.514303, 405902.673216, 318248.655054, 234298.335054, 304066.888712, 318903.646563, 215566.23674
0.9, 0.03, 312719.69, 224667.051968, 312155.372093, 315015.058231, 217767.352415, 308752.932026, 409736.52928, 405637.823785, 317014.450712, 311283.438345, 403375.51565, 405063.495664, 308708.18249, 216721.183377, 312739.467138, 310785.939121, 224091.23931
0.9, 0.03, 313849.93, 220394.025271, 317362.766286, 313824.465524, 227603.595443, 317803.03734, 407925.887075, 408665.951873, 307973.305821, 307441.589408, 407205.332932, 401652.783332, 314464.669306, 222336.332673, 316726.823612, 307714.521897, 222503.853915
0.9, 0.03, 311595.86, 226678.125549, 306857.64648, 314436.277482, 215197.160083, 305980.909009, 410403.146685, 400602.889482, 311411.074991, 315241.285826, 401268.108481, 405723.383732, 305896.976866, 216618.215058, 316788.028479, 306235.50977, 226195.043488
0.9, 0.03, 313203.72, 229646.556187, 306952.63425, 314900.716807, 216179.976948, 306411.682365, 403392.406775, 407450.032868, 312115.658751, 315573.718445, 406081.397137, 401471.657246, 310249.374016, 221398.512791, 316785.946251, 313580.480198, 229068.756027
0.9, 0.03, 313064.98, 228316.866363, 306621.67098, 317162.372179, 220242.248709, 306762.836936, 408527.069478, 408081.746079, 313429.283344, 317818.714236, 408823.364822, 407009.554939, 302808.847283, 214162.12003, 316151.001283, 302938.926986, 230182.99179
0.9, 0.03, 312914.3, 221869.075685, 313466.265586, 308642.949997, 221525.42928, 307052.986017, 408071.245169, 407984.266248, 316355.564625, 310644.910397, 405855.278925, 403087.956764, 316311.742466, 224226.217099, 307653.975073, 315542.365553, 218338.578686
0.9, 0.03, 312591.07, 220128.61191, 313268.168573, 316233.593028, 219237.782897, 309153.75255, 404176.226136, 404285.847042, 311127.813118, 316022.362635, 402539.753995, 404371.441666, 310316.302814, 222101.426323, 314939.149663, 311619.029804, 221935.902118
0.9, 0.03, 312618.85, 222726.746551, 308482.796938, 311959.203307, 218757.322762, 311386.697627, 409044.60286, 405718.992468, 313870.01945, 316949.550507, 402832.69188, 406550.626878, 308977.258482, 215802.949472, 312910.666926, 308399.257399, 227532.13896
0.9, 0.03, 312295.31, 217284.583748, 317112.418924, 307550.388344, 222558.391233, 314695.527682, 406499.83583, 403834.456492, 309631.26742, 307851.333037, 408900.119405, 404264.700359, 311517.636018, 225075.320274, 310489.485215, 309341.364816, 220118.089457
0.9, 0.03, 313215.23, 212787.526959, 321147.067238, 308640.446178, 229014.988166, 315716.275887, 409156.625038, 408581.00111, 304713.28623, 308722.864196, 403213.32002, 399592.876999, 320566.362054, 228238.417285, 306613.310643, 315437.247813, 219302.0628
0.9, 0.03, 312699.62, 220749.135503, 313346.859458, 309987.888204, 221007.945157, 313423.852988, 401286.017817, 407315.080772, 310266.526642, 313749.376977, 403991.928852, 402931.080758, 314766.56105, 224144.85702, 311417.423007, 312095.111647, 222714.349247
0.9, 0.03, 312915.45, 216022.212504, 321048.48119, 304521.701889, 231173.603962, 322042.325088, 400913.101538, 406835.230541, 308801.232329, 303456.323547, 412032.933589, 405247.682574, 313377.684181, 231857.437388, 303009.224, 314842.614416, 211465.35553
0.9, 0.03, 312218.6, 218046.543387, 312177.148271, 310479.714289, 219138.335859, 313180.590228, 406693.276159, 408960.240423, 307738.90403, 311071.390779, 407365.628624, 406621.398644, 311719.773638, 220255.561169, 309660.972984, 313264.205159, 219123.995444
0.9, 0.03, 312424.39, 225007.341879, 308167.713659, 311235.112905, 218360.811453, 311405.197499, 403136.261766, 406897.799828, 307404.374542, 311005.713266, 409612.905657, 402622.796591, 307935.433198, 225133.282765, 311307.668951, 317089.919551, 222467.877104
0.9, 0.03, 313744.41, 223099.549506, 314379.240449, 313392.718535, 223750.038581, 320767.55486, 401159.533978, 406527.364054, 311189.428548, 310546.946011, 405577.379196, 403433.970532, 312121.940662, 223938.345957, 310225.79777, 312549.617788, 227251.068579
0.9, 0.03, 312686.5, 215971.795753, 315569.37338, 306338.187272, 228847.46337, 315863.957982, 403962.361544, 408535.556474, 306635.207931, 306780.153895, 403931.287662, 403457.583657, 314609.910217, 228012.482386, 310776.238828, 315056.752702, 218635.716063
