Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.7, 0.3, 234641.46, 349676.271054, 81961.5428575, 351774.349087, 0.323345905354, 81832.9847501, 351360.691196, 307741.864897, 348946.800391, 349752.782298, 309436.179002, 349238.936486, 86608.9522212, 0.0600156486071, 352410.495456, 84966.3728937, 348554.824804
0.7, 0.3, 234108.06, 2.2499578312, 344314.892629, 88618.4637057, 348447.19683, 344544.719271, 306517.631814, 350922.617965, 84485.2070082, 85934.2067614, 350879.073736, 306378.104685, 351732.022035, 351466.393804, 82059.3057703, 349410.521477, 16.2831204913
0.7, 0.3, 234290.97, 2.48616241143, 347216.389878, 82791.8595654, 349517.029742, 353906.563525, 304431.885892, 351976.927401, 85256.3721714, 85008.6994992, 350181.215335, 307889.149281, 345836.399299, 352540.205237, 83746.6794314, 348347.445399, 6.19777573479
0.7, 0.3, 234428.95, 353712.209531, 82662.6294104, 350394.29139, 0, 84073.6914662, 350599.405626, 308000.894393, 351490.249132, 349225.940321, 305159.712697, 348882.250701, 81732.8449348, 0, 355465.64196, 79638.4290612, 349824.938429
0.7, 0.3, 234723.82, 348343.960381, 88978.3042352, 349703.32833, 0, 81039.2369827, 351025.63205, 308153.969795, 349098.471478, 350555.524408, 308583.216329, 350248.858597, 86044.4271394, 1.77654377453, 349949.915729, 83301.7284241, 350552.811497
0.7, 0.3, 234250.65, 0.708238676269, 349523.795491, 82779.956796, 355324.826841, 346376.172931, 305033.666115, 349302.790707, 80378.1014018, 85917.6762224, 350138.22096, 309576.228707, 352128.138181, 349961.576156, 83438.422733, 348089.275699, 40.8330496796
0.7, 0.3, 234741.45, 0.398206637576, 349207.101715, 85764.5860203, 350137.964368, 350447.267478, 308890.653751, 348181.588546, 83040.2482143, 85594.6215352, 348973.511937, 308905.393109, 351838.979255, 351773.528035, 83192.9129996, 349914.498097, 0
0.7, 0.3, 234654.96, 62.168485655, 350153.610932, 85431.3514939, 350830.087882, 352961.802254, 307078.017866, 347542.265176, 86046.0339057, 81977.5645867, 347446.199826, 309349.857444, 350889.318672, 350589.372435, 83217.51529, 350904.260535, 0
0.7, 0.3, 234008.39, 341363.647744, 86793.3728478, 348345.582964, 2.31270045129, 88905.0509383, 350039.28545, 305377.147052, 351741.889518, 347655.873573, 309505.388886, 348770.038557, 82574.7380233, 0.721262156049, 346298.323261, 82079.7668391, 354681.144343
0.7, 0.3, 233982.27, 0.457203526956, 349687.142085, 81186.344261, 346463.466666, 352010.725014, 306948.104678, 349300.974184, 85683.8260129, 83659.9241934, 353939.040895, 305323.51478, 351616.927634, 346276.904802, 82513.5600604, 349104.570656, 0.850281036748
0.7, 0.3, 234101.13, 348426.285303, 83002.3644847, 348444.289211, 0, 85879.9468859, 349480.733041, 307027.291259, 353829.382578, 349720.366894, 306444.41256, 349835.689086, 84031.961654, 0.128472237612, 350251.190897, 81330.7956741, 347913.250461
0.7, 0.3, 234727.49, 1.35528077763, 353700.2683, 85201.1817054, 350594.394668, 350948.53124, 307053.743388, 353641.097355, 82728.8422854, 82906.4238691, 349820.715833, 308796.04776, 348574.753538, 349968.409799, 84555.4745612, 347146.280332, 2.38961916751
0.7, 0.3, 234605.75, 5.9824190488, 351962.00697, 83354.3191512, 351646.767944, 348514.835601, 305952.127251, 351574.817386, 85140.0282909, 85568.6228175, 350862.737597, 306074.53464, 350582.627889, 349647.398228, 83659.651388, 349139.132299, 6.45868176116
0.7, 0.3, 234316.5, 0, 350587.694792, 82731.920096, 351373.849293, 350226.6871, 308468.456521, 348753.217045, 82319.3270337, 85329.6669754, 348945.289599, 309105.268677, 347485.613908, 352722.534838, 81381.7435506, 349632.781641, 0
0.7, 0.3, 233374.92, 331496.934075, 95263.5566781, 338521.769141, 0.13172551237, 91198.710537, 351416.051409, 310780.660388, 343272.583188, 346034.570121, 306350.817092, 351309.261823, 89793.0006259, 0.813965044146, 352778.113147, 83261.1263393, 342520.626915
0.7, 0.3, 233700.95, 1.86173330221, 344530.732955, 86453.728468, 344610.69793, 342779.802371, 311401.774996, 350638.460477, 86540.965113, 87068.0494035, 349454.542804, 308689.043409, 348730.017255, 341116.933601, 85727.9104457, 351469.811049, 0.936284242063
0.7, 0.3, 234556.03, 349745.602529, 87507.2453228, 351999.691431, 21.5838460768, 85320.9959125, 349552.124826, 305231.427243, 350822.526222, 347672.875002, 308985.612222, 345139.404059, 83449.9728741, 12.8513687927, 351112.413171, 85698.223278, 350623.994792
0.7, 0.3, 235331.24, 350522.203593, 83627.1384969, 354859.347986, 0.418188501529, 84961.8044911, 350306.698496, 304994.885043, 349772.737783, 356402.965388, 307128.478275, 353204.567132, 82645.1570017, 0.149634761339, 350527.367798, 82868.7049892, 353477.212155
0.7, 0.3, 235017.19, 348801.679768, 84580.5427093, 354032.076039, 0.537225559609, 81999.0163598, 351710.306285, 305940.126142, 352393.791114, 349090.292089, 306292.345446, 351383.329223, 89416.1863135, 18.1591404626, 353362.564897, 80828.2046758, 350425.813565
0.7, 0.3, 235014.55, 0.143597885664, 353077.561943, 84352.8048979, 348942.460065, 347742.126285, 306968.976375, 350704.649052, 81536.4687339, 83881.449021, 348875.741076, 311694.817889, 353121.514668, 352472.54503, 82872.2923646, 353989.014135, 0.300435885928
0.7, 0.3, 234605.93, 1.52095535807, 350236.719122, 83389.8253039, 349592.040223, 350892.479003, 307145.079383, 352952.473394, 82047.7707374, 83010.9805712, 349752.100467, 307825.957638, 350817.368415, 349540.88004, 82882.0309285, 353607.338873, 0.242848144214
0.7, 0.3, 234225.05, 352947.796741, 82571.9688807, 348208.695505, 0.429461496269, 82190.8913921, 351116.428909, 304814.06886, 350558.844754, 349987.845828, 310258.021772, 348451.63008, 81890.8543292, 1.53559087265, 349286.811994, 84716.9361684, 350598.001496
0.7, 0.3, 234714.43, 351145.772472, 86829.8076613, 351166.481268, 0, 84201.7373177, 347661.278913, 309193.972558, 349415.207138, 350137.025337, 307845.641498, 350202.368412, 84328.9779927, 1.94103993592, 349211.804507, 85245.0303242, 348843.874438
0.7, 0.3, 234995.38, 348520.382614, 81035.6356133, 349602.867554, 91.3210967306, 85548.2188211, 352059.227434, 309821.630195, 354499.208412, 350607.290235, 309255.977729, 350775.725903, 86157.1861435, 0, 347520.216253, 80807.6388076, 353623.555059
0.7, 0.3, 234135.34, 0.63546297685, 349363.897756, 85496.83488, 346134.937701, 347047.846629, 304851.377221, 351912.625554, 85371.4220628, 81686.3305795, 348888.25161, 309300.82564, 348729.353268, 352186.845973, 85290.8791108, 349903.053564, 0.309848333649
0.7, 0.3, 234589.65, 1.10073902319, 349246.98265, 84806.4958072, 348617.442687, 351654.208719, 310874.455594, 349151.89002, 83025.2958793, 83731.0790309, 353129.437538, 306924.681181, 351208.952, 349149.113019, 84039.5716887, 347872.463949, 1.15462762726
0.7, 0.3, 234896.27, 351327.217441, 83739.1723128, 349241.79933, 0.561859908459, 85784.6430575, 350007.249789, 308144.735313, 351019.430635, 354170.600861, 309855.460842, 350343.853175, 81787.5162843, 1.34505340175, 349348.961995, 82146.5133759, 351421.196508
0.7, 0.3, 234441.83, 352285.515317, 82603.8239453, 347201.715755, 0.170082588062, 82239.8213785, 347711.441351, 308116.885864, 352777.031471, 351576.031256, 306425.359002, 351015.154889, 83677.5130583, 0.905518538475, 351181.104261, 82652.3906853, 351604.363725
0.7, 0.3, 234638.54, 349914.982219, 82662.7458067, 349279.157294, 9.9646981516, 82144.3454099, 347531.709381, 307523.523453, 352917.909922, 353049.352247, 307127.859898, 350759.325114, 83003.2286956, 0, 348043.995666, 84596.4098432, 355652.054168
0.7, 0.3, 234757.08, 351941.280281, 86456.2787937, 353130.97303, 6.58991163878, 84567.2889197, 348591.842699, 303565.572995, 351740.452326, 350210.637826, 307622.412811, 350150.316002, 82281.4113641, 0, 353096.99366, 83495.6914497, 349255.605866
