Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.7, 0.1, 230857.85, 0.159620885605, 349747.807638, 75965.6394405, 350346.266746, 350664.811483, 294457.847919, 350668.096765, 77101.8231727, 72804.8530936, 352051.289412, 296501.037833, 347899.706221, 351265.427559, 74087.2477404, 350162.490137, 1.13419360475
0.7, 0.1, 222719.27, 7667.82709345, 278769.812976, 152340.151516, 258342.157561, 278291.421426, 318179.184757, 334695.081955, 150588.579455, 150176.843754, 336485.117519, 316304.089097, 280671.186771, 259917.313327, 153400.668811, 278869.350596, 8809.55162688
0.7, 0.1, 230387.78, 33.73216898, 350200.221364, 74130.655778, 350044.466237, 351694.95663, 298140.97629, 351385.585514, 70925.2728483, 72181.7713152, 352479.996003, 293174.280772, 349772.595053, 350113.463277, 74335.5172587, 347590.944568, 0
0.7, 0.1, 230849.64, 7.27563413524, 350028.699614, 75850.1791878, 350808.041454, 349037.374405, 294898.375112, 347837.423911, 73022.5690836, 77463.6881968, 349271.1742, 295613.524482, 350809.760407, 349043.565715, 77649.234889, 352246.69394, 6.58555411319
0.7, 0.1, 231222.26, 361.045080214, 352816.96392, 76596.0968726, 352583.719195, 349418.822281, 294625.321946, 352504.40884, 77409.9980947, 75528.5395466, 350356.142325, 297183.837319, 348705.459049, 349007.279513, 74284.073039, 348170.251298, 4.16797339019
0.7, 0.1, 231418.8, 349428.50585, 75374.5788591, 352955.18005, 9.94873174913, 75572.7141098, 350423.878152, 298573.04371, 350496.651373, 350162.148909, 293132.679173, 350881.950051, 77240.5432308, 0.3055054212, 351485.034202, 78249.5766397, 348714.026695
0.7, 0.1, 230578.04, 37.867370797, 349729.178593, 76741.4773796, 348904.779706, 347685.929877, 296138.176298, 353027.368487, 77209.3758751, 75102.2431254, 351061.459336, 290852.92296, 351127.399721, 348841.515983, 74214.9453942, 347820.549792, 753.372915995
0.7, 0.1, 231075.29, 0, 348673.436657, 76536.4795698, 349935.058909, 347148.358727, 298993.274634, 351657.790393, 74705.6648922, 73656.7444683, 351291.40364, 299821.41093, 351042.958087, 349464.631872, 74331.8728046, 349898.060421, 47.4258234781
0.7, 0.1, 232005.13, 350383.56531, 74393.3535743, 354536.67631, 9.50594110913, 73958.7918254, 350830.353302, 298842.770546, 354171.372679, 351011.791283, 295201.488649, 351557.783198, 76296.5230179, 0, 350274.123578, 78030.963308, 352583.00495
0.7, 0.1, 227389.76, 315157.767427, 102521.338542, 323044.425205, 0.193761434285, 106192.097586, 344152.609346, 301732.401594, 326243.827376, 323525.293234, 303770.601078, 346381.444949, 104478.824988, 6.39583531528, 325898.898203, 99866.526251, 315263.441284
0.7, 0.1, 231305.16, 349002.559521, 79182.0517472, 348546.712912, 6.85976536198, 75202.0513494, 350770.438015, 297069.156072, 349096.483285, 352756.844899, 296798.338171, 351115.114912, 74602.5676153, 14.8326600587, 347988.556709, 80049.3735411, 348680.671394
0.7, 0.1, 230715.75, 348232.558438, 73948.006056, 352020.719938, 0.990749898685, 73051.7723817, 346341.391587, 296897.161235, 349853.909641, 351889.504704, 296076.031388, 352057.88277, 77638.6677636, 2.84303440506, 350864.809071, 72956.5555953, 349619.252588
0.7, 0.1, 229928.02, 0.123960869851, 348576.776217, 73780.6485244, 351136.03985, 346385.983113, 292008.010026, 351438.746915, 76151.216167, 74604.8734353, 351502.640058, 292829.359892, 345952.93711, 350172.898473, 75242.0726059, 349064.148343, 1.76581484165
0.7, 0.1, 230692.24, 2.27211115218, 349294.652032, 76452.062891, 346981.925063, 351788.202692, 295813.138248, 352164.249785, 73071.9373574, 74493.7304338, 349977.732686, 295426.486363, 351047.120773, 346881.764574, 75862.0954237, 351789.777349, 28.649827522
0.7, 0.1, 230585.01, 5.89023654881, 351270.542366, 77479.0998683, 347193.790099, 348588.645379, 292710.907378, 350209.710708, 76528.2751283, 76463.4603925, 351137.305803, 298678.810522, 347421.806994, 347014.416503, 76877.1953448, 347780.291517, 0
0.7, 0.1, 231391.19, 7.86340157629, 345588.814651, 76321.3941616, 353561.304676, 350242.82542, 299833.483166, 353014.645137, 74413.8658587, 77588.4602118, 348840.453471, 295246.40707, 351370.327151, 351489.609856, 75910.6617257, 348820.411505, 8.4655550372
0.7, 0.1, 231912.63, 0.733194552328, 352826.223588, 79610.852223, 348479.346411, 350264.508426, 298259.797475, 347174.631451, 75435.0125062, 76290.1765409, 351854.164019, 299557.566655, 348998.102688, 351136.106505, 78873.8843337, 351840.783949, 0.212605462425
0.7, 0.1, 231278.33, 7.0134345294, 350890.368179, 75255.5927649, 347246.124057, 349933.927888, 300908.287532, 349825.728737, 78107.1851714, 76526.5711026, 353229.802035, 294635.134391, 345262.371339, 350426.937777, 76352.1694118, 351838.041855, 7.98571506745
0.7, 0.1, 230782.8, 8.02647389012, 349521.664068, 75710.0698172, 344809.714205, 350012.116275, 296231.669178, 352259.810498, 75192.8430535, 78413.4208878, 351109.889008, 295357.941435, 350167.353013, 349144.417232, 74819.467915, 349766.352759, 0
0.7, 0.1, 230446.17, 346350.008782, 74760.6921391, 346500.693356, 0.126873040098, 74671.9341332, 350354.978391, 294842.324252, 347547.966181, 350032.81574, 296494.145779, 352938.998319, 76467.5560939, 0.423614844996, 348455.592809, 80197.7234706, 347522.726704
0.7, 0.1, 230666.48, 0, 354171.07687, 72391.422043, 349296.163924, 348402.032018, 297455.706639, 351988.661216, 76952.3590202, 75242.0285261, 353086.980548, 295049.387815, 347156.277805, 345861.409578, 72473.2163212, 351135.105112, 1.88457944063
0.7, 0.1, 231646.71, 353005.645726, 72913.0571675, 355353.948588, 0.26660261747, 73462.735523, 351650.423034, 298208.939334, 349073.982785, 348310.505823, 298459.405995, 350673.348512, 74212.451029, 7.16809233663, 350093.504703, 81546.7923587, 349375.110428
0.7, 0.1, 231405.42, 17.5950307666, 350321.283065, 77933.1892768, 353644.787644, 349230.646436, 295194.738031, 353171.418203, 76144.5497782, 74106.0166444, 348772.125459, 294345.252098, 354128.644161, 351053.417239, 72577.4458816, 351845.459849, 0.200279490863
0.7, 0.1, 231468.34, 345304.308333, 70655.2728854, 350346.25898, 16.27297247, 78141.783531, 355657.841778, 299235.312079, 353472.21681, 349011.49754, 298330.86603, 351753.91593, 77548.6415441, 19.2277280691, 346977.20008, 74508.7636564, 352514.016835
0.7, 0.1, 230077.29, 2.70386227877, 351058.219905, 72205.6219479, 349917.800204, 346681.053422, 292558.637526, 348639.51317, 74578.2971589, 72974.1847553, 349158.676389, 298203.373188, 351910.156255, 346655.696313, 75817.1110005, 350875.044688, 0.487872115718
0.7, 0.1, 230647.79, 0.125052932167, 353340.327228, 75471.4968841, 348330.886078, 349006.984093, 292822.616924, 348407.964205, 73717.513269, 75728.8136377, 350656.156381, 298495.1225, 350493.414824, 348659.02756, 76338.8885893, 348893.365111, 2.0054655862
0.7, 0.1, 231455.7, 3.25491930599, 347941.02311, 77351.1470227, 350774.399506, 350948.309363, 296944.201913, 348736.617541, 75956.8603731, 74867.1517341, 350529.129497, 298595.312507, 350768.384442, 350705.76639, 79637.7155318, 349526.015448, 5.83307712493
0.7, 0.1, 231384.21, 351712.263632, 76271.6886898, 349243.750786, 1.47862766127, 73519.6310414, 347968.472495, 295832.855051, 351982.076716, 348581.331653, 298102.681646, 352920.837096, 76409.2686684, 2.2024952044, 354019.070028, 77155.1639186, 348424.630166
