Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.3, 0.03, 27744.29, 153.375308372, 8208.86356293, 9487.68837832, 117.81833892, 7261.57101995, 93628.7888101, 97404.8562656, 8043.97281569, 7472.39409454, 98300.9363956, 92160.8859298, 8208.82020443, 24.8662960549, 6728.30332612, 6704.78068767, 0.764303151098
0.3, 0.03, 27598.46, 4.19437786476, 8216.74484202, 6024.45606353, 44.3645783997, 7941.5233474, 95166.7371693, 95753.9875421, 6775.41743831, 6061.91465855, 95004.7238612, 94329.2184479, 9828.16485253, 53.1442335609, 7629.10417159, 8726.33483352, 15.304070243
0.3, 0.03, 28081.09, 0, 7827.1068867, 9310.05391519, 51.3423639079, 7279.5640762, 95463.3902702, 95845.8872015, 7420.03341722, 7101.74307489, 97813.6223205, 95579.5763079, 8153.85790531, 33.8606680843, 7721.54030332, 9695.71735887, 0.135607165552
0.3, 0.03, 27853.28, 138.684008964, 6296.51181673, 8713.12341567, 69.5878140188, 5340.78105227, 98314.1368374, 94176.4944433, 9282.97913842, 10354.3503798, 95281.2608983, 95631.2846523, 6904.8421726, 16.3477029657, 8102.60011591, 6919.10205625, 110.365513962
0.3, 0.03, 27515.31, 57.7805623199, 9161.89273714, 7220.74669616, 75.6740638687, 9526.77845068, 94951.0980014, 95690.4151611, 6177.42384854, 8370.22866839, 95779.2180998, 92945.3058639, 6475.61424911, 132.225181243, 7785.49171139, 5862.57414388, 32.5211711943
0.3, 0.03, 27151.37, 166.321532873, 6162.09062019, 7812.99430274, 7.02146215056, 6907.69291164, 94510.055067, 95755.2185065, 8029.80106081, 5271.71412976, 94902.3356446, 93999.0398762, 6805.50732539, 3.55176217157, 6439.59392104, 7494.48203127, 154.51546687
0.3, 0.03, 27373.8, 0, 8405.52300766, 6481.43472168, 15.7532093822, 8881.74279798, 93456.6303628, 93919.446745, 6746.03580122, 5194.15698489, 96891.7667899, 96359.5808078, 8128.16617076, 8.51318356236, 6061.85549477, 7428.18853943, 1.99463192603
0.3, 0.03, 28020.63, 0.0598812300444, 7199.93438302, 9288.92208342, 143.592022626, 6913.99591845, 95171.1616663, 97026.9567485, 7476.10009841, 9368.66625097, 95271.4632091, 96901.6936356, 7375.2887826, 128.417630072, 9601.49028866, 6455.93504217, 6.46755158969
0.3, 0.03, 27843.19, 74.0614785432, 7997.22522891, 9158.24448549, 27.0622530502, 7656.07272309, 95497.1167267, 94936.4660567, 9309.82163917, 7536.15581565, 95566.0693726, 96849.3724124, 5868.17903783, 20.1593419336, 6989.64244034, 7999.99249075, 5.45849638806
0.3, 0.03, 27248.35, 22.6797263859, 7664.07420422, 6877.35511061, 105.020018881, 7182.48100707, 93867.5701599, 94364.4553496, 6846.07766497, 6512.34902313, 96114.5609982, 94023.8979165, 8400.8169542, 9.6117100457, 5837.56118662, 8131.27206059, 13.8823828199
0.3, 0.03, 27611.88, 0.131104821587, 6559.66626937, 8134.30091862, 254.908895126, 8784.95008171, 96035.9518141, 96073.6656053, 7075.92955198, 6718.49350161, 96752.2488094, 94151.8490544, 7835.48677223, 270.560374968, 5982.70149681, 7157.39692126, 1.79040675951
0.3, 0.03, 27879.24, 20.3549086675, 8310.73468076, 6693.36921963, 311.599035556, 9528.63870643, 96651.5623547, 95867.4125265, 8441.07492325, 7066.53124094, 94703.5046281, 95324.4460871, 8213.74699931, 246.58620489, 5669.87863264, 8986.08447914, 32.2723154104
0.3, 0.03, 27563.34, 338.715914393, 8618.40385691, 7365.86551632, 10.9444741757, 6785.52894638, 94229.5645645, 96315.8463285, 7203.52511084, 7039.44645354, 93625.0065364, 95430.9081446, 8069.4524521, 11.5332097457, 9078.95003695, 6712.79756168, 176.871509559
