Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.1, 0.01, 1.27, 0.641714353192, 0.196257342935, 0.0778012426552, 0.0206553981625, 0.468222894765, 1.14577759821, 0.399315323314, 0, 0.153908792097, 7.96995479487, 0.784972423059, 3.37473932153, 0.0372562297343, 0.352788401123, 4.38177978837, 0.371823799705
0.1, 0.01, 0.63, 1.48088225869, 2.8193670572, 0.361602539143, 0, 0.0199281219217, 0.148937731538, 0.890251412715, 0.27210635056, 0.601466335141, 1.74169219318, 0, 0.0713195847859, 0, 1.19430913852, 0.136165279994, 0.344264034725
0.1, 0.01, 1.69, 0.995424574841, 0, 0.350552713642, 0.501626738498, 0.388287019646, 1.3545385611, 17.9316054742, 0.063128803821, 0.733812310069, 0.378526536165, 2.33470834897, 0.983733222934, 0.381908299942, 0.436398270662, 0.234872599566, 0
0.1, 0.01, 3.0, 0.0995943262441, 0.62852354619, 0.125630103301, 0, 0, 4.288939162, 29.0568920006, 0.786087871702, 9.15011785561, 2.06125468904, 0.344116708153, 0, 0.57558361297, 0.0635598425374, 0.712089146061, 0.0719265581821
0.1, 0.01, 0.81, 0.339541645449, 0.47924411685, 0.153111569532, 0.277122583973, 0.590414330238, 2.18073372095, 2.16717200627, 0.953888222359, 0, 1.12040499098, 3.33030671883, 0.053213838159, 0.756258915856, 0.445736959752, 0, 0.188025576198
0.1, 0.01, 1.19, 0.241434990732, 0.57313991102, 0.0683621753861, 0.0641874776755, 2.1712468781, 3.36942330014, 1.70977818702, 1.01839881301, 0.694945224927, 6.39250186662, 0.728654192239, 1.06590408993, 0.332149660599, 0.168863937394, 0.254355010417, 0.241674728537
0.1, 0.01, 1.34, 0, 0.153561907033, 5.82234339192, 0, 3.0454156321, 3.25038459428, 0.354353296928, 0.0962785241056, 2.0961112451, 1.38160000123, 3.82502661887, 0.764141387855, 0.387294229159, 0, 0.244032980964, 0
0.1, 0.01, 2.14, 0.020006587228, 0.658391027467, 1.33757644317, 16.232893902, 1.21068872686, 1.2707009751, 1.7462929808, 0.370578444899, 0.043660440967, 2.11646810779, 0.219661363269, 2.4970559835, 2.90571017132, 0.0534814197892, 3.39059700919, 0.156457850992
0.1, 0.01, 1.24, 0.515839067824, 0.0204967127874, 0.809013234585, 0.134469046122, 0, 0.992465116475, 7.43812579088, 0.454203722067, 2.3038713256, 4.47569993068, 0, 1.00553848309, 1.30944605538, 0, 0.0187705578724, 0.321540494762
0.1, 0.01, 1.23, 0, 1.61110891134, 0.0451622687292, 0, 0.162252329941, 5.88331766814, 1.01186522289, 2.6292724843, 0.309262070329, 0.517660361096, 5.72963433441, 0.560112776284, 0.294846490126, 0.0829219868452, 0.831714443963, 0.0275823756599
